scorer,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000
bodyparts,FA,FA,FA,WR,WR,WR,TD,TD,TD,IDIP,IDIP,IDIP
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
405,1078.877197265625,131.26223754882812,0.9999922513961792,858.3814086914062,169.6818389892578,0.9999829530715942,553.5764770507812,307.4949645996094,0.9999897480010986,265.01031494140625,287.75787353515625,0.9999963045120239
406,1084.7052001953125,148.04074096679688,0.999998927116394,860.1673583984375,201.10508728027344,0.999988317489624,558.2816162109375,386.2939453125,0.9999949932098389,279.7428283691406,385.08404541015625,0.9999991655349731
407,1073.76708984375,168.275146484375,0.9999972581863403,852.8740844726562,232.75340270996094,0.9999980926513672,556.0963134765625,419.76678466796875,0.9999974966049194,278.9947814941406,428.18389892578125,0.9999980926513672
408,1065.15576171875,179.37229919433594,0.9999979734420776,849.4696044921875,235.38897705078125,0.9999948740005493,542.2064819335938,398.1531982421875,0.9999769926071167,265.8871765136719,399.8936767578125,0.9999896287918091
409,1065.67333984375,172.8423309326172,0.9999850988388062,849.3394775390625,217.10952758789062,0.9999963045120239,535.7105712890625,332.9166564941406,0.9998955726623535,255.82205200195312,323.675048828125,0.9999988079071045
410,1079.2462158203125,156.95652770996094,0.9999957084655762,859.8707275390625,192.58953857421875,0.9999954700469971,548.7628173828125,281.4131164550781,0.9999960660934448,257.9058837890625,263.2517395019531,0.9999963045120239
411,1079.1400146484375,156.9012451171875,0.9999958276748657,859.6801147460938,192.73776245117188,0.9999958276748657,548.654541015625,281.3654479980469,0.9999961853027344,257.8026428222656,263.22119140625,0.999996542930603
412,1092.298583984375,138.7864990234375,0.9999957084655762,871.93603515625,172.77847290039062,0.9999960660934448,566.5377197265625,282.1107177734375,0.999990701675415,272.1461181640625,276.3621520996094,0.9999247789382935
413,1096.7874755859375,141.1691436767578,0.9999818801879883,877.4424438476562,179.58717346191406,0.9999982118606567,582.797119140625,333.4252014160156,0.9999829530715942,295.0746154785156,369.1582336425781,0.9999963045120239
414,1093.0113525390625,164.7926025390625,0.9999988079071045,873.9675903320312,218.69158935546875,0.9999591112136841,585.0245361328125,406.7784729003906,0.9999781847000122,307.6794128417969,458.3851318359375,0.9999934434890747
415,1081.1180419921875,185.33006286621094,0.9999887943267822,861.2939453125,241.76979064941406,0.9999959468841553,572.3651733398438,425.2166748046875,0.9999773502349854,290.620849609375,450.7320251464844,0.9999980926513672
416,1066.6832275390625,184.46945190429688,0.9999945163726807,847.0697021484375,234.452880859375,0.9999892711639404,540.30908203125,372.4635925292969,0.999990701675415,263.99676513671875,373.0689697265625,0.9999994039535522
417,1066.73974609375,184.4302520751953,0.9999949932098389,846.9451293945312,234.45352172851562,0.9999895095825195,540.6150512695312,372.2586975097656,0.9999901056289673,264.0010681152344,373.0693054199219,0.9999994039535522
418,1060.2764892578125,177.01773071289062,0.9999967813491821,843.9920043945312,216.6199951171875,0.999990701675415,527.6434936523438,296.9485778808594,0.9999802112579346,250.13172912597656,277.9037170410156,0.9999967813491821
419,1062.5322265625,172.447021484375,0.999982476234436,849.4912719726562,204.79466247558594,0.9999970197677612,534.3570556640625,285.3997802734375,0.9999943971633911,250.71234130859375,279.0745544433594,0.9999861717224121
420,1075.6351318359375,185.99378967285156,0.9999890327453613,858.4924926757812,230.22518920898438,0.9999692440032959,560.926025390625,385.0563049316406,0.9996705055236816,285.646484375,429.25225830078125,0.9961996674537659
421,1090.18896484375,210.5214080810547,0.9999994039535522,869.1234130859375,271.3780212402344,0.9999939203262329,591.7891235351562,489.22125244140625,0.9999743700027466,329.21624755859375,548.295166015625,0.9999947547912598
422,1091.2470703125,207.67755126953125,0.9999994039535522,868.739501953125,270.29205322265625,0.9999978542327881,585.8383178710938,464.2266845703125,0.9999860525131226,311.6810607910156,502.1048583984375,0.9999984502792358
423,1090.9210205078125,207.2932891845703,0.9999990463256836,869.0751953125,270.3226013183594,0.9999977350234985,586.3031005859375,463.6673278808594,0.9999885559082031,311.5145568847656,502.4264221191406,0.9999982118606567
424,1079.376953125,182.71722412109375,0.9999984502792358,859.7188110351562,226.04025268554688,0.9999969005584717,561.4332885742188,364.732666015625,0.9998121857643127,280.7859802246094,360.31982421875,0.9999158382415771
425,1075.834228515625,146.92706298828125,0.9999979734420776,863.2870483398438,179.38560485839844,0.9999916553497314,559.7074584960938,248.02133178710938,0.993187665939331,274.2295227050781,216.903564453125,0.9999901056289673
426,1084.481689453125,115.78584289550781,0.9999685287475586,867.8392333984375,137.0227508544922,0.9999982118606567,561.7054443359375,188.76031494140625,0.9999961853027344,275.2848815917969,155.7106475830078,0.9999948740005493
427,1088.7125244140625,105.22777557373047,0.999977707862854,870.4544677734375,126.62422180175781,0.9999973773956299,566.54248046875,226.7218475341797,0.9998927116394043,282.275146484375,216.3347930908203,0.9999871253967285
428,1094.18408203125,118.83833312988281,0.9999973773956299,871.9539794921875,159.19085693359375,0.9999891519546509,580.06103515625,317.8241271972656,0.9999939203262329,301.91290283203125,325.09576416015625,0.999998927116394
429,1094.200927734375,118.88439178466797,0.9999971389770508,871.9569091796875,159.219482421875,0.9999889135360718,579.7860107421875,317.6365966796875,0.9999939203262329,301.90338134765625,325.07879638671875,0.999998927116394
430,1083.661865234375,133.74005126953125,0.9999982118606567,864.7702026367188,183.53640747070312,0.9999972581863403,569.5337524414062,357.09136962890625,0.9999935626983643,298.12493896484375,341.5279541015625,0.9999990463256836
431,1074.462890625,139.43226623535156,0.9999983310699463,855.1015625,182.53591918945312,0.9999992847442627,546.0824584960938,315.063232421875,0.999992847442627,278.4150390625,282.5390319824219,0.9999982118606567
432,1072.6031494140625,129.97340393066406,0.9999974966049194,856.1294555664062,164.3767547607422,0.9999994039535522,540.1265869140625,251.29736328125,0.999955415725708,272.5234375,201.49794006347656,0.9999873638153076
433,1081.99951171875,117.35150909423828,0.9999977350234985,863.6631469726562,145.52639770507812,0.999996542930603,547.92578125,220.54171752929688,0.9999988079071045,275.1733703613281,163.7051239013672,0.9999992847442627
434,1095.2691650390625,106.92919158935547,0.9999935626983643,870.4884033203125,140.69467163085938,0.9999817609786987,568.3812866210938,245.88414001464844,0.9999933242797852,287.39404296875,215.5913848876953,0.9999959468841553
435,1095.265869140625,106.92088317871094,0.9999936819076538,870.6358032226562,140.76783752441406,0.9999849796295166,568.5018310546875,245.90721130371094,0.999992847442627,287.1660461425781,215.59982299804688,0.9999959468841553
436,1105.6837158203125,109.3491439819336,0.9999967813491821,881.0579223632812,154.88267517089844,0.9999963045120239,587.5223388671875,306.3320007324219,0.9999969005584717,309.43389892578125,312.4821472167969,0.9999984502792358
437,1104.2730712890625,117.38517761230469,0.9999980926513672,876.781005859375,170.75416564941406,0.9999630451202393,587.3778686523438,340.1501770019531,0.9999978542327881,308.9637756347656,339.6234436035156,0.9999995231628418
438,1088.8267822265625,117.89108276367188,0.9999986886978149,865.7853393554688,166.0026092529297,0.9999985694885254,565.4986572265625,305.16033935546875,0.9999947547912598,292.6714782714844,297.7848815917969,0.9999836683273315
439,1070.6988525390625,112.9610595703125,0.9999969005584717,853.2412109375,141.88043212890625,0.9999978542327881,541.720703125,226.40518188476562,0.9998921155929565,269.72344970703125,206.4039306640625,0.9997672438621521
440,1063.4112548828125,111.97352600097656,0.9999974966049194,847.4852294921875,132.80104064941406,0.9999936819076538,532.927734375,168.0941619873047,0.9999794960021973,263.6103210449219,114.20325469970703,0.9999958276748657
441,1063.5179443359375,111.54901123046875,0.9999964237213135,847.48583984375,132.75149536132812,0.9999933242797852,532.7687377929688,168.1157989501953,0.9999808073043823,263.5636901855469,114.18769836425781,0.9999958276748657
442,1067.1943359375,129.71347045898438,0.9999967813491821,848.7811279296875,156.27342224121094,0.9999945163726807,521.3330078125,231.27377319335938,0.4373166561126709,258.25323486328125,184.41941833496094,0.9999910593032837
443,1075.5223388671875,160.09573364257812,0.9999988079071045,854.5654296875,208.47459411621094,0.9999946355819702,553.2911987304688,359.69049072265625,0.9997785687446594,389.68927001953125,403.4299621582031,0.9298556447029114
444,1080.1329345703125,178.63320922851562,0.9999922513961792,855.3489379882812,247.7281036376953,0.9999690055847168,587.6712036132812,470.5094909667969,0.999996542930603,327.28271484375,502.6533508300781,0.9999982118606567
445,1072.6690673828125,176.04039001464844,0.9999932050704956,849.6044921875,229.63604736328125,0.9999970197677612,561.74365234375,412.12939453125,0.9998929500579834,301.177734375,434.6213073730469,0.999991774559021
446,1063.4971923828125,152.92178344726562,0.9999923706054688,845.7800903320312,190.6559295654297,0.9999834299087524,451.55474853515625,386.0397644042969,0.5422434210777283,271.2498779296875,296.69256591796875,0.9999229907989502
447,1063.504150390625,152.9156951904297,0.9999924898147583,845.8095092773438,190.73977661132812,0.9999840259552002,451.5585021972656,386.078369140625,0.5520732402801514,271.19573974609375,296.6997375488281,0.9999253749847412
448,1066.8533935546875,123.34278106689453,0.9999756813049316,852.1380004882812,149.44508361816406,0.9999991655349731,537.4168090820312,200.8291473388672,0.9984056353569031,264.2015075683594,164.03614807128906,0.9999270439147949
449,1079.3546142578125,108.34164428710938,0.9999960660934448,858.635498046875,129.92698669433594,0.9999953508377075,540.6166381835938,179.90097045898438,0.9999984502792358,267.8633117675781,124.45181274414062,0.9999431371688843
450,1087.655517578125,114.46179962158203,0.9999991655349731,868.6409912109375,146.5541534423828,0.9999986886978149,558.7726440429688,261.42120361328125,0.9999794960021973,283.5108337402344,272.8394775390625,0.9999825954437256
451,1092.42919921875,136.58377075195312,0.9999985694885254,869.6401977539062,190.7595672607422,0.9999959468841553,582.1600341796875,363.7161560058594,0.9999936819076538,308.6134033203125,378.4526062011719,0.9999982118606567
452,1086.6212158203125,153.22779846191406,0.9999874830245972,862.3372192382812,213.31414794921875,0.9999977350234985,571.5663452148438,371.9680480957031,0.9999970197677612,302.00958251953125,378.40692138671875,0.9999620914459229
453,1086.474853515625,153.39215087890625,0.9999878406524658,862.3941040039062,213.31143188476562,0.9999974966049194,571.5192260742188,371.9475402832031,0.9999969005584717,301.6704406738281,378.3271484375,0.9999662637710571
454,1078.7332763671875,148.56893920898438,0.9999996423721313,859.3359985351562,194.666748046875,0.9999951124191284,556.2108764648438,308.31427001953125,0.9999852180480957,285.6126403808594,305.44317626953125,0.9999978542327881
455,1080.203369140625,135.5541229248047,0.999997615814209,862.1986694335938,166.6897430419922,0.9999948740005493,556.0364990234375,233.03932189941406,0.999908447265625,274.7742919921875,219.0321044921875,0.9999006986618042
456,1089.3807373046875,118.55990600585938,0.9999983310699463,870.8541259765625,143.19491577148438,0.999991774559021,562.7586059570312,197.70323181152344,0.9999978542327881,284.8568420410156,148.81776428222656,0.9999971389770508
457,1099.930419921875,108.69085693359375,0.9999693632125854,879.407958984375,136.59710693359375,0.9999685287475586,578.974365234375,223.18850708007812,0.999993085861206,289.2366943359375,230.9343719482422,0.9999775886535645
458,1105.6715087890625,116.23783111572266,0.9999992847442627,885.179443359375,157.25538635253906,0.9999966621398926,592.0332641601562,314.1536560058594,0.9997714161872864,313.5321350097656,366.8885803222656,0.9999463558197021
459,1105.7266845703125,116.04510498046875,0.9999992847442627,885.1696166992188,157.56846618652344,0.9999963045120239,592.038330078125,314.20068359375,0.9997676014900208,313.4227294921875,366.9564208984375,0.9999532699584961
460,1100.3690185546875,136.93580627441406,0.9999947547912598,878.4484252929688,191.57095336914062,0.9999792575836182,595.1454467773438,374.38934326171875,0.9999974966049194,323.4246826171875,411.89215087890625,0.9999973773956299
461,1087.373291015625,144.41592407226562,0.9999966621398926,866.827392578125,197.25392150878906,0.9999992847442627,568.5419921875,342.5082702636719,0.9999721050262451,304.51177978515625,378.06170654296875,0.9999767541885376
462,1079.3203125,135.3657989501953,0.9999983310699463,860.629638671875,172.9069061279297,0.9999582767486572,558.9385986328125,269.7202453613281,0.9999470710754395,282.5906982421875,304.127197265625,0.9989950060844421
463,1085.5240478515625,120.11991119384766,0.9999973773956299,866.987548828125,149.2298126220703,0.9999986886978149,561.374267578125,216.17001342773438,0.9999915361404419,282.06134033203125,213.94557189941406,0.9999939203262329
464,1100.6278076171875,106.9266586303711,0.9999716281890869,877.6902465820312,135.0979766845703,0.9999922513961792,573.4815673828125,213.08538818359375,0.9999979734420776,289.76251220703125,219.60995483398438,0.9999005794525146
465,1100.4144287109375,106.93633270263672,0.9999697208404541,877.5029296875,134.81591796875,0.9999938011169434,573.4171142578125,213.09039306640625,0.9999979734420776,289.6377868652344,219.63217163085938,0.999884843826294
466,1111.2501220703125,109.60384368896484,0.9999949932098389,891.7257080078125,145.0401611328125,0.9999896287918091,595.711669921875,271.7699890136719,0.9999959468841553,315.6166687011719,337.5289001464844,0.9999805688858032
467,1113.9881591796875,131.8052520751953,0.999994158744812,895.0380249023438,176.0135498046875,0.9999874830245972,608.9148559570312,351.83233642578125,0.9999775886535645,341.3896789550781,408.13555908203125,0.9999731779098511
468,1107.2313232421875,150.219482421875,0.9999991655349731,884.2520141601562,202.99755859375,0.9999974966049194,601.5950317382812,373.9250183105469,0.9999953508377075,326.4567565917969,417.1470947265625,0.9999972581863403
469,1097.0269775390625,153.2521209716797,0.9999902248382568,879.2203979492188,198.08358764648438,0.9999972581863403,580.2325439453125,325.9219055175781,0.999995231628418,299.3056335449219,356.89971923828125,0.9984943866729736
470,1093.931640625,147.34095764160156,0.9999996423721313,876.5374755859375,180.76776123046875,0.9999977350234985,569.9776000976562,263.4476013183594,0.9999934434890747,286.5831298828125,266.49847412109375,0.9994540810585022
471,1093.935791015625,147.3081817626953,0.9999996423721313,876.4722290039062,180.62498474121094,0.9999977350234985,570.0287475585938,263.4041748046875,0.999994158744812,288.2573547363281,265.856201171875,0.9995933175086975
472,1101.4158935546875,138.4769744873047,0.999980092048645,878.5377807617188,170.77374267578125,0.9999885559082031,571.843017578125,254.15643310546875,0.9999905824661255,286.56854248046875,257.1842956542969,0.9999911785125732
473,1114.353515625,148.20765686035156,0.9999991655349731,893.2567749023438,183.408203125,0.9999946355819702,594.1699829101562,325.5599060058594,0.9999415874481201,311.2033386230469,381.50946044921875,0.9999624490737915
474,1121.8126220703125,170.6259307861328,0.9999918937683105,900.0178833007812,223.2208251953125,0.9999978542327881,627.4479370117188,428.7523498535156,0.9999897480010986,354.6264953613281,499.61114501953125,0.9999973773956299
475,1123.809326171875,186.60525512695312,0.9999945163726807,897.682861328125,250.07107543945312,0.9999951124191284,626.0140991210938,457.77911376953125,0.999991774559021,347.57733154296875,515.2793579101562,0.9999774694442749
476,1111.4365234375,185.05052185058594,0.9999969005584717,891.905517578125,236.94732666015625,0.9999227523803711,594.9620971679688,393.55145263671875,0.9999829530715942,305.8768310546875,428.7109375,0.9999067783355713
477,1111.4346923828125,185.06320190429688,0.9999966621398926,890.7613525390625,236.97105407714844,0.9999312162399292,594.973388671875,393.5885925292969,0.9999825954437256,305.86822509765625,428.714111328125,0.9999068975448608
478,1102.432861328125,170.72943115234375,0.9999772310256958,885.4293823242188,211.07301330566406,0.9999995231628418,577.42822265625,296.28509521484375,0.9999831914901733,282.2118225097656,297.11859130859375,0.9968173503875732
479,1104.057861328125,155.86865234375,0.9999945163726807,886.4434814453125,185.24435424804688,0.9999977350234985,568.5823364257812,249.17185974121094,0.9999936819076538,276.4963073730469,206.1734161376953,0.9999980926513672
480,1107.955078125,147.9248504638672,0.9999997615814209,887.5703125,183.35801696777344,0.9999983310699463,569.4862060546875,277.65679931640625,0.9999953508377075,273.1963195800781,281.5598449707031,0.999103844165802
481,1114.6378173828125,157.67539978027344,0.9999889135360718,893.2636108398438,203.8302764892578,0.9998929500579834,589.5655517578125,390.1475830078125,0.999987006187439,311.30560302734375,439.9191589355469,0.9999881982803345
482,1113.244384765625,170.3040008544922,0.999990701675415,885.0505981445312,236.0863800048828,0.9999954700469971,612.87109375,445.6233825683594,0.9999945163726807,331.12176513671875,484.65057373046875,0.9999973773956299
483,1112.9342041015625,170.3394775390625,0.9999920129776001,884.7330932617188,236.4913787841797,0.9999953508377075,612.7073974609375,445.3060607910156,0.9999951124191284,330.6302185058594,485.15606689453125,0.999995231628418
484,1105.69775390625,161.1741485595703,0.9999994039535522,879.8851318359375,215.9507293701172,0.9999825954437256,578.9091186523438,375.477783203125,0.9999860525131226,301.3943786621094,396.3900146484375,0.9997672438621521
485,1089.232177734375,133.5030059814453,0.9999978542327881,869.6561889648438,168.04348754882812,0.9999985694885254,552.9973754882812,255.56410217285156,0.9997395873069763,270.48077392578125,244.4618682861328,0.9992257356643677
486,1084.2852783203125,98.548583984375,0.9999933242797852,866.6978149414062,120.37777709960938,0.9999964237213135,545.330078125,133.49313354492188,0.9918828010559082,269.8598327636719,85.54496765136719,0.9931138157844543
487,1088.0255126953125,73.78660583496094,0.9999862909317017,865.828125,89.43694305419922,0.9999839067459106,541.6910400390625,91.24720001220703,0.9999808073043823,275.7772521972656,-1.1550912857055664,0.9855105876922607
488,1089.9615478515625,73.59754943847656,0.9999892711639404,869.30712890625,100.2112808227539,0.9999995231628418,534.8526611328125,156.24310302734375,0.9997236132621765,268.2483825683594,125.8638916015625,0.9999247789382935
489,1090.012939453125,73.62477111816406,0.9999892711639404,869.2465209960938,100.14864349365234,0.9999995231628418,535.3636474609375,156.26885986328125,0.9996821880340576,268.24755859375,125.87631225585938,0.9999233484268188
490,1095.322998046875,93.84736633300781,0.9999865293502808,871.6884155273438,138.626220703125,0.999988317489624,564.212646484375,294.5057678222656,0.9999675750732422,302.9908142089844,297.9153747558594,0.9994544386863708
491,1096.3472900390625,109.5477294921875,0.9999879598617554,869.1091918945312,166.81069946289062,0.999998927116394,579.1166381835938,348.69500732421875,0.9999969005584717,307.4626159667969,329.7957763671875,0.9999979734420776
492,1095.578125,107.0566635131836,0.999992847442627,869.8455200195312,153.9025421142578,0.9999933242797852,561.8721923828125,289.5728454589844,0.9999927282333374,284.5950012207031,257.79632568359375,0.9999086856842041
493,1090.91259765625,87.42051696777344,0.9999990463256836,872.7877197265625,119.3841781616211,0.9999974966049194,548.9202880859375,194.01858520507812,0.7470417618751526,280.68634033203125,136.15818786621094,0.9829915165901184
494,1094.2117919921875,68.46981048583984,0.9999995231628418,871.8700561523438,96.55060577392578,0.9999920129776001,560.4535522460938,136.5321044921875,0.999993085861206,289.4452819824219,49.255760192871094,0.9999876022338867
495,1094.1512451171875,68.41412353515625,0.9999995231628418,872.0770874023438,96.55400085449219,0.999990701675415,560.4108276367188,136.45989990234375,0.9999927282333374,289.4252624511719,49.33906936645508,0.9999872446060181
496,1090.294677734375,74.1215591430664,0.9999969005584717,867.8189697265625,110.1262435913086,0.9999955892562866,544.39697265625,195.4954376220703,0.998993456363678,274.0331726074219,169.45120239257812,0.9995829463005066
497,1083.1790771484375,104.15686798095703,0.999995231628418,863.3161010742188,153.4188995361328,0.9999573230743408,556.9944458007812,316.0245666503906,0.9998276233673096,306.3004150390625,338.06646728515625,0.999994158744812
498,1081.09375,142.31857299804688,0.9999792575836182,859.4594116210938,205.49935913085938,0.9999212026596069,578.6199340820312,413.3897705078125,0.9999934434890747,333.0442199707031,416.5721130371094,0.999975323677063
499,1084.3956298828125,164.2875518798828,0.9999979734420776,860.8184204101562,234.56031799316406,0.9999181032180786,575.2926635742188,413.20355224609375,0.9999904632568359,319.5950927734375,406.3204345703125,0.9999920129776001
500,1084.245361328125,166.2459259033203,0.9999971389770508,866.1533203125,225.13906860351562,0.9999988079071045,566.6028442382812,353.4576110839844,0.9999957084655762,291.3686828613281,349.490478515625,0.9992918968200684
501,1084.263427734375,166.17738342285156,0.9999972581863403,865.932861328125,225.0813751220703,0.9999986886978149,566.7510375976562,353.3839111328125,0.9999955892562866,291.3501892089844,349.764892578125,0.9993374943733215
502,1083.349853515625,155.51904296875,0.9999467134475708,867.8004760742188,199.91244506835938,0.9999986886978149,563.518310546875,274.56805419921875,0.9999762773513794,284.3905334472656,253.0139617919922,0.9803638458251953
503,1080.7733154296875,148.26498413085938,0.9999983310699463,858.2099609375,188.03883361816406,0.9999535083770752,555.6051635742188,246.60379028320312,0.9999970197677612,275.13134765625,198.18588256835938,0.9999982118606567
504,1074.194091796875,155.26243591308594,0.9999984502792358,854.0148315429688,204.71856689453125,0.9999985694885254,540.2440795898438,322.30889892578125,0.9992997646331787,271.3873291015625,325.4678649902344,0.9999853372573853
505,1070.136962890625,184.55563354492188,0.9999960660934448,853.3062744140625,250.2259979248047,0.9999923706054688,561.0309448242188,435.1456298828125,0.9999834299087524,310.8247985839844,449.6365966796875,0.9999977350234985
506,1070.011962890625,208.99600219726562,0.9999829530715942,850.5285034179688,285.2969055175781,0.9999804496765137,585.1152954101562,494.761962890625,0.9999779462814331,334.41400146484375,491.9466247558594,0.9999486207962036
507,1069.990966796875,209.01751708984375,0.9999852180480957,850.8847045898438,285.0438232421875,0.9999821186065674,585.1506958007812,494.7283935546875,0.9999771118164062,334.4243469238281,491.95025634765625,0.9999487400054932
508,1070.3828125,216.85386657714844,0.9999880790710449,852.6746215820312,290.6095275878906,0.9999982118606567,569.7354125976562,473.7817687988281,0.9999487400054932,320.4594421386719,466.7894287109375,0.9999562501907349
509,1071.2149658203125,207.21653747558594,0.9999916553497314,852.4520263671875,261.5285949707031,0.9999996423721313,567.0216064453125,405.7333068847656,0.9999860525131226,288.3714294433594,390.7796936035156,0.9999829530715942
510,1077.5906982421875,181.6101531982422,0.9999994039535522,863.290283203125,220.69837951660156,0.9999867677688599,551.0841674804688,305.0946044921875,0.8966615796089172,280.2570495605469,277.6374206542969,0.9999066591262817
511,1086.3314208984375,153.69256591796875,0.999976396560669,872.2814331054688,183.58099365234375,0.9999986886978149,568.0914916992188,244.58412170410156,0.9999973773956299,288.5339050292969,199.47506713867188,0.9999945163726807
512,1093.8328857421875,135.17669677734375,0.9999992847442627,871.0003662109375,179.90966796875,0.9999982118606567,571.7890625,271.7532653808594,0.9999970197677612,293.4930114746094,238.6544952392578,0.9999732971191406
513,1093.8349609375,135.2417755126953,0.9999992847442627,870.98779296875,179.910888671875,0.9999982118606567,571.4921264648438,271.2876281738281,0.9999963045120239,293.5082702636719,238.65045166015625,0.9999735355377197
514,1096.257568359375,137.74757385253906,0.9999872446060181,872.3216552734375,195.39151000976562,0.9999973773956299,576.2240600585938,332.6548767089844,0.9999886751174927,308.4983215332031,311.21954345703125,0.9999959468841553
515,1094.5927734375,144.24624633789062,0.9999973773956299,871.83544921875,206.9617919921875,0.9999910593032837,590.686279296875,381.8702392578125,0.9999841451644897,331.6918029785156,376.9487609863281,0.9999613761901855
516,1089.844970703125,148.4167938232422,0.9999996423721313,871.68408203125,209.7349853515625,0.999997615814209,590.0546875,370.49237060546875,0.999997615814209,328.84869384765625,372.30230712890625,0.9999927282333374
517,1080.057373046875,146.96853637695312,0.9999990463256836,866.0982666015625,195.47476196289062,0.9999992847442627,566.5596313476562,302.68524169921875,0.9999309778213501,306.07196044921875,296.3943786621094,0.9999442100524902
518,1073.951416015625,146.35630798339844,0.9999994039535522,858.9861450195312,180.7702178955078,0.999995231628418,554.22802734375,221.64639282226562,0.99989914894104,292.03985595703125,193.3824920654297,0.9998728036880493
519,1073.9556884765625,146.3358612060547,0.9999994039535522,858.8519897460938,180.5965118408203,0.9999945163726807,554.4140625,221.70230102539062,0.999893307685852,292.1075744628906,193.29269409179688,0.9998741149902344
520,1073.9888916015625,158.1256866455078,0.9999974966049194,859.6373901367188,193.177001953125,0.999990701675415,544.2506103515625,233.8593292236328,0.9995911717414856,284.3177185058594,207.57748413085938,0.9991751313209534
521,1090.017822265625,190.30787658691406,0.9998970031738281,873.173095703125,239.645751953125,0.9999419450759888,570.2839965820312,361.30072021484375,0.9559066891670227,313.0076599121094,381.8056335449219,0.9997770190238953
522,1110.3946533203125,217.6650390625,0.9999967813491821,891.038818359375,283.7337341308594,0.9999397993087769,628.5745849609375,506.1545104980469,0.9999834299087524,368.7089538574219,532.5033569335938,0.9999964237213135
523,1113.806640625,227.2979736328125,0.9999959468841553,894.7949829101562,297.1338806152344,0.999988317489624,618.2564086914062,485.49725341796875,0.9999908208847046,356.9093933105469,500.3140869140625,0.9999979734420776
524,1106.612060546875,216.4766845703125,0.9999986886978149,887.7235717773438,265.33807373046875,0.999997615814209,589.6980590820312,391.5065002441406,0.9972411394119263,319.4853820800781,388.4237976074219,0.9998462200164795
525,1106.5787353515625,216.53466796875,0.9999986886978149,887.7197265625,265.38140869140625,0.999997615814209,589.2275390625,391.4424743652344,0.9971928000450134,319.4677429199219,388.4709167480469,0.9998468160629272
526,1102.45263671875,190.0785369873047,0.9999933242797852,889.214111328125,227.96517944335938,0.9999984502792358,583.6384887695312,292.59857177734375,0.9999901056289673,304.6815185546875,262.0826721191406,0.9986125230789185
527,1109.6776123046875,170.61007690429688,0.9999980926513672,887.941650390625,206.41026306152344,0.9999876022338867,580.448486328125,282.45703125,0.9999988079071045,310.0472106933594,213.81553649902344,0.9999991655349731
528,1116.273193359375,162.1590118408203,0.999998927116394,893.278076171875,205.18907165527344,0.9999830722808838,600.0371704101562,338.48614501953125,0.999993085861206,263.63018798828125,292.7005615234375,0.9317013025283813
529,1120.906982421875,170.24856567382812,0.9999884366989136,899.623779296875,224.89410400390625,0.999998927116394,612.475341796875,404.1750183105469,0.9999977350234985,342.4390563964844,401.7886047363281,0.9999995231628418
530,1115.4461669921875,184.13076782226562,0.9999915361404419,892.4363403320312,246.69081115722656,0.9999724626541138,606.3783569335938,431.25006103515625,0.9999942779541016,338.64862060546875,408.941162109375,0.9999961853027344
531,1115.5406494140625,183.9234161376953,0.9999929666519165,892.1174926757812,247.18374633789062,0.9999786615371704,606.3062133789062,431.2909240722656,0.9999943971633911,338.0538330078125,409.5030517578125,0.9999964237213135
532,1104.240966796875,196.25743103027344,0.9999988079071045,884.387939453125,256.45526123046875,0.999998927116394,590.8347778320312,420.3298034667969,0.9999969005584717,325.0294494628906,388.0708312988281,0.9999997615814209
533,1100.8394775390625,198.4695281982422,0.9999986886978149,880.43896484375,250.43841552734375,0.9999977350234985,581.74755859375,383.46514892578125,0.9999967813491821,313.0346374511719,342.4338684082031,0.9999995231628418
534,1109.982421875,194.9084930419922,0.9999997615814209,889.203125,241.37242126464844,0.9999958276748657,585.1925659179688,356.3918762207031,0.9999971389770508,312.12762451171875,299.07452392578125,0.9999971389770508
535,1129.740234375,188.21469116210938,0.999984860420227,909.1690673828125,234.1419677734375,0.9999850988388062,609.7188110351562,368.01629638671875,0.9999946355819702,325.7826232910156,341.08740234375,0.9999150037765503
536,1144.7947998046875,193.2442626953125,0.999998927116394,923.8394775390625,245.1148223876953,0.999997615814209,633.2868041992188,404.1783752441406,0.9999946355819702,345.0491027832031,373.2366638183594,0.9999995231628418
537,1144.8851318359375,193.14431762695312,0.9999988079071045,923.649658203125,244.87107849121094,0.9999974966049194,633.393798828125,404.1999816894531,0.9999948740005493,345.2943420410156,373.16705322265625,0.9999994039535522
538,1148.876220703125,207.6703643798828,0.9999960660934448,927.988037109375,269.59063720703125,0.999996542930603,642.7780151367188,451.67059326171875,0.9999984502792358,352.98638916015625,426.8333435058594,0.9999949932098389
539,1138.7239990234375,220.4494171142578,0.9999985694885254,916.5718994140625,281.9096374511719,0.9999978542327881,631.4598999023438,467.8583679199219,0.9999972581863403,342.8681335449219,447.2165222167969,0.9999915361404419
